punto_0_x,punto_0_y,punto_0_z,punto_1_x,punto_1_y,punto_1_z,punto_2_x,punto_2_y,punto_2_z,punto_3_x,punto_3_y,punto_3_z,punto_4_x,punto_4_y,punto_4_z,punto_5_x,punto_5_y,punto_5_z,punto_6_x,punto_6_y,punto_6_z,punto_7_x,punto_7_y,punto_7_z,punto_8_x,punto_8_y,punto_8_z,punto_9_x,punto_9_y,punto_9_z,punto_10_x,punto_10_y,punto_10_z,punto_11_x,punto_11_y,punto_11_z,punto_12_x,punto_12_y,punto_12_z,punto_13_x,punto_13_y,punto_13_z,punto_14_x,punto_14_y,punto_14_z,punto_15_x,punto_15_y,punto_15_z,punto_16_x,punto_16_y,punto_16_z,punto_17_x,punto_17_y,punto_17_z,punto_18_x,punto_18_y,punto_18_z,punto_19_x,punto_19_y,punto_19_z,punto_20_x,punto_20_y,punto_20_z,etiqueta
0.0,0.0,0.0,0.089781076,-0.22739841,-0.0644084,0.31517223,-0.3602725,-0.10713172,0.5158461,-0.42053676,-0.16472174,0.68642557,-0.41946632,-0.20549694,0.61682487,-0.08345152,-0.004530158,0.9003396,-0.11545785,-0.12172858,0.8999958,-0.29655787,-0.19007774,0.782818,-0.3842084,-0.216407,0.62989134,1.715372e-08,-0.02763818,0.97064394,-0.055135615,-0.13823994,0.9448144,-0.2815738,-0.16745722,0.8207072,-0.37265968,-0.15414202,0.6065818,0.07010032,-0.07418026,0.9527855,0.018160256,-0.18122104,0.9451732,-0.21666391,-0.18676324,0.8287115,-0.33050546,-0.15657438,0.5452144,0.11268997,-0.13006994,0.8024817,0.018641183,-0.2173743,0.8533622,-0.17576216,-0.23561457,0.79497015,-0.30481902,-0.22248806,O
0.0,0.0,0.0,0.17140874,0.27968416,-0.022622658,0.30805972,0.4469506,-0.095250875,0.38322014,0.6256297,-0.18503922,0.48653957,0.74560064,-0.26822838,0.69488496,0.07668309,-0.05301092,0.6980653,0.37532476,-0.21565753,0.6149891,0.57554466,-0.34482726,0.5134095,0.7265309,-0.42512757,0.7084505,-2.8419914e-08,-0.124884635,0.7333438,0.37512374,-0.2970685,0.6199003,0.59008145,-0.39349073,0.4984322,0.7451867,-0.4430146,0.65952367,-0.042064153,-0.20835783,0.67906344,0.3126408,-0.36873767,0.5606808,0.534029,-0.40188092,0.45182487,0.6896669,-0.39944977,0.55399907,-0.057305347,-0.29493466,0.5602052,0.20438014,-0.40303928,0.48153216,0.3798773,-0.4095677,0.4077358,0.5094986,-0.39841437,O
0.0,0.0,0.0,0.11277141,-0.24172096,-0.061946347,0.29793584,-0.38685113,-0.12528776,0.4656533,-0.48124656,-0.20476794,0.6259897,-0.48106486,-0.27190152,0.6166192,-0.069639385,-0.022599492,0.8893205,-0.1445823,-0.13647412,0.8755646,-0.3450977,-0.21131238,0.7634301,-0.4526456,-0.2476586,0.62690854,-2.2889992e-08,-0.052279606,0.95251447,-0.107982896,-0.15375255,0.918837,-0.3453614,-0.19095571,0.7908201,-0.43895587,-0.19557008,0.60427946,0.041720193,-0.10336236,0.925292,-0.07030005,-0.20515442,0.90419525,-0.3164717,-0.22014827,0.78105456,-0.4309532,-0.20708275,0.54953873,0.04469832,-0.162534,0.7825552,-0.09802877,-0.24361558,0.79836416,-0.2883943,-0.25937158,0.71682817,-0.40125105,-0.25204414,O
0.0,0.0,0.0,0.17523298,0.24748425,-0.023652585,0.33344775,0.38859203,-0.09175659,0.41784826,0.5524183,-0.17467318,0.47827804,0.7229347,-0.2501921,0.6644034,0.06368259,-0.063732065,0.66738695,0.36178422,-0.22223371,0.59610754,0.5757231,-0.34354797,0.5087997,0.7392795,-0.41958606,0.6616199,-2.7766752e-08,-0.1284845,0.69642943,0.35932457,-0.2949421,0.5958812,0.58945984,-0.37962458,0.49504504,0.75896186,-0.42297432,0.6026978,-0.032221597,-0.20505664,0.64173716,0.3095652,-0.3676927,0.5394689,0.5418815,-0.40237552,0.4455337,0.7109025,-0.4017526,0.49941647,-0.042773448,-0.28320697,0.4973477,0.21759187,-0.39910832,0.43752548,0.4012852,-0.41531044,0.38544556,0.5444071,-0.4109902,O
0.0,0.0,0.0,0.1338275,0.2574825,0.013468345,0.31682852,0.39614534,-0.018843886,0.4525477,0.50979173,-0.07940182,0.5982992,0.5199061,-0.12793948,0.69588315,0.070824444,0.023450904,0.9297403,0.24753381,-0.105978414,0.8254232,0.4485035,-0.20720994,0.67383367,0.5371149,-0.25506055,0.69350904,7.11765e-08,-0.04539909,0.95784396,0.2296684,-0.17259027,0.8331127,0.46067795,-0.24742688,0.674251,0.54895806,-0.27597976,0.6445659,-0.02273074,-0.12541619,0.9030957,0.20544435,-0.23984422,0.79739827,0.43787447,-0.27341318,0.65077525,0.53776264,-0.26863956,0.5462218,-0.0002162537,-0.20693307,0.71243685,0.21616487,-0.2909858,0.66769594,0.40802243,-0.30704308,0.57313275,0.51636195,-0.2994628,O
0.0,0.0,0.0,0.114602014,-0.2631087,-0.04511774,0.32335013,-0.39181328,-0.090146326,0.5043068,-0.4661119,-0.15103377,0.6636505,-0.47568226,-0.19900975,0.61253744,-0.074536495,-0.006766977,0.89412045,-0.14734435,-0.11454744,0.87760496,-0.35404757,-0.18506072,0.76069814,-0.45928916,-0.21803838,0.62588865,7.7982065e-11,-0.03920749,0.9586325,-0.10636935,-0.13546838,0.9206754,-0.35333014,-0.16587561,0.7937331,-0.44480672,-0.1651721,0.60542285,0.03527677,-0.09138972,0.93940145,-0.07093908,-0.18987958,0.90834063,-0.32200998,-0.20027603,0.7850373,-0.43037206,-0.1843283,0.5541873,0.024922611,-0.15006308,0.7929302,-0.11670384,-0.22753374,0.8100446,-0.31939098,-0.2416722,0.73737985,-0.44104683,-0.23455277,O
0.0,0.0,0.0,0.08613476,-0.22501084,-0.062084384,0.3036784,-0.35267574,-0.10864787,0.50198203,-0.40629393,-0.16987468,0.6762213,-0.39715537,-0.21344823,0.5994882,-0.08777457,-0.011599558,0.8929505,-0.0937594,-0.13245684,0.8811683,-0.2830407,-0.19905752,0.75660455,-0.36277643,-0.22265749,0.616807,1.0138645e-09,-0.039582863,0.9669833,-0.016904395,-0.15388446,0.9503353,-0.25124484,-0.18368144,0.8332457,-0.3429664,-0.16838792,0.5996303,0.07436577,-0.09039079,0.9472713,0.05263613,-0.19473228,0.94621587,-0.18746324,-0.20429286,0.8375515,-0.29869387,-0.1776339,0.5441595,0.127735,-0.15011081,0.79256,0.02724964,-0.23365033,0.8435349,-0.17371301,-0.253747,0.7900974,-0.2990844,-0.24224526,O
0.0,0.0,0.0,0.041579332,0.096967466,-0.12858847,0.125041,0.20051716,-0.25422174,0.19831033,0.34515092,-0.3550844,0.27427304,0.48328593,-0.44812423,0.3284799,0.006171535,-0.35786295,0.4511602,0.1867387,-0.52212787,0.49007842,0.3763412,-0.6017092,0.48198402,0.5254089,-0.6474388,0.3630468,-4.1105082e-08,-0.3576768,0.53886646,0.18521191,-0.5332769,0.5742377,0.39672574,-0.5885199,0.55569875,0.55826885,-0.61606395,0.33558428,0.039198082,-0.359202,0.49993905,0.210427,-0.5251473,0.5176995,0.4063461,-0.573101,0.5026391,0.56408066,-0.59052926,0.25911558,0.11092358,-0.3634518,0.32715788,0.27448884,-0.500451,0.3491032,0.41398883,-0.55600905,0.36117575,0.5437405,-0.5845558,O
0.0,0.0,0.0,0.054575596,-0.22777788,-0.012962556,0.25930083,-0.41480717,-0.060649466,0.40488058,-0.57057303,-0.14215818,0.5864217,-0.65328056,-0.21817684,0.60864866,-0.10228833,0.06662983,0.85503256,-0.26156545,-0.050623707,0.8369067,-0.4544438,-0.13282841,0.7089734,-0.5617164,-0.16987845,0.6450037,1.1131096e-09,-0.01462838,0.9294507,-0.23459971,-0.13613911,0.8535997,-0.48058048,-0.20102213,0.6996358,-0.5836039,-0.21443763,0.62660265,0.07827713,-0.118268475,0.9592226,-0.13172358,-0.2350487,0.87268305,-0.38667244,-0.25652987,0.7172568,-0.4956111,-0.23816936,0.56215596,0.10711405,-0.22723967,0.80505353,-0.09579086,-0.33718178,0.77433354,-0.30993837,-0.3611493,0.6609014,-0.41559988,-0.34946617,O
0.0,0.0,0.0,0.1400633,-0.27772382,0.09674985,0.36514914,-0.42041314,0.08714095,0.4864662,-0.55659336,0.03177814,0.61524266,-0.664882,-0.033580985,0.65115535,-0.06940828,0.059700347,0.8868279,-0.27483186,-0.023489207,0.8534398,-0.48221275,-0.07067787,0.7544793,-0.6106343,-0.092271596,0.6202251,-4.0330466e-08,-0.07013228,0.9179262,-0.26307297,-0.15684353,0.8451707,-0.50071704,-0.18699996,0.7200677,-0.6019452,-0.19207606,0.5506502,0.017517144,-0.20420751,0.85518396,-0.22274019,-0.3038462,0.7698355,-0.45519423,-0.30365714,0.64533526,-0.5481071,-0.28388137,0.45756853,-0.019368878,-0.3311189,0.6870119,-0.22070462,-0.4306041,0.66392434,-0.40047544,-0.43627563,0.57634467,-0.48673743,-0.4206756,O
0.0,0.0,0.0,0.16084726,-0.21279298,-0.020362973,0.360865,-0.30979314,-0.05619361,0.53054935,-0.3793758,-0.11792529,0.6829461,-0.39638495,-0.17254943,0.61723864,-0.0619593,0.016689187,0.9144816,-0.097395286,-0.08750225,0.92320544,-0.27531868,-0.15404,0.83459115,-0.37640515,-0.1830512,0.62117094,-4.00881e-09,-0.029282847,0.96758324,-0.05077582,-0.13422415,0.94676024,-0.27062705,-0.17437355,0.8314824,-0.36602923,-0.17657472,0.59824806,0.059671633,-0.092287995,0.9284306,-0.0008132293,-0.19592533,0.91231847,-0.23243408,-0.21404912,0.79290754,-0.34934992,-0.19920047,0.55353165,0.10244475,-0.15965289,0.80068696,-0.0013643339,-0.23322317,0.8263351,-0.18886454,-0.24505214,0.74686,-0.30839807,-0.23592055,O
0.0,0.0,0.0,0.17241134,0.20441578,-0.019073492,0.4018496,0.32643655,-0.052387714,0.561478,0.41101527,-0.108025044,0.7054366,0.35800073,-0.16356418,0.666298,0.096475974,-0.033746075,0.9344644,0.07023977,-0.15610865,0.87801284,0.22825114,-0.24780004,0.751202,0.342149,-0.29620004,0.6572676,3.6078838e-09,-0.09775477,0.9730624,-0.03577621,-0.22774889,0.91854125,0.16492584,-0.31163627,0.7493596,0.26834288,-0.35043037,0.61246705,-0.09757936,-0.17368843,0.9307555,-0.14848648,-0.28041813,0.90010995,0.041216947,-0.32230642,0.76380134,0.14820044,-0.33065534,0.5327072,-0.20447612,-0.25515586,0.772435,-0.21193068,-0.34592178,0.8127588,-0.069486365,-0.38408718,0.7577266,0.03640583,-0.39709994,O
0.0,0.0,0.0,0.13411668,-0.2843796,-0.030579057,0.31825244,-0.43080243,-0.0806277,0.4653181,-0.54004586,-0.1491938,0.59839153,-0.5631318,-0.21047802,0.6818366,-0.058715824,-0.011590202,0.92076594,-0.2581987,-0.12013565,0.8412519,-0.4516413,-0.19987106,0.6957019,-0.54093164,-0.24065083,0.68099356,-5.5284133e-08,-0.050327074,0.956601,-0.25543654,-0.1402371,0.85003054,-0.47447237,-0.17375842,0.6971988,-0.53025496,-0.18217012,0.6339114,0.011105825,-0.105400644,0.9071543,-0.23253617,-0.20304164,0.817297,-0.45234492,-0.21179074,0.6706771,-0.5277083,-0.19860417,0.55234677,-0.032293167,-0.16523044,0.7178092,-0.26043546,-0.24771823,0.6876548,-0.43668607,-0.26159543,0.59518033,-0.5300109,-0.25311548,O
0.0,0.0,0.0,0.07672181,0.22120406,0.013317602,0.28472504,0.3757411,-0.0022070268,0.4208395,0.49188676,-0.045530256,0.55128163,0.49349293,-0.077895224,0.67635864,0.06529301,0.035717435,0.95898765,0.21854655,-0.083774395,0.883432,0.4320471,-0.18133701,0.7367299,0.52951056,-0.22560693,0.6801908,-1.6535328e-08,-0.027720436,0.9667131,0.20213959,-0.13811316,0.8683946,0.4426108,-0.20671628,0.7144203,0.5346045,-0.23360445,0.65125746,-0.03217775,-0.10256933,0.91402686,0.19769722,-0.20298867,0.8188267,0.44126144,-0.23179053,0.6758093,0.5427826,-0.22657871,0.5768352,-0.018803854,-0.17990649,0.75365674,0.21166214,-0.25811842,0.7029558,0.407844,-0.26748985,0.59712917,0.50031906,-0.25531048,O
0.0,0.0,0.0,0.05787944,-0.27118954,-0.0026565995,0.24509433,-0.45760584,-0.051947888,0.36298275,-0.612266,-0.11770024,0.47527283,-0.7305799,-0.18237188,0.5884232,-0.08862326,-0.07108411,0.83633983,-0.35204667,-0.18196717,0.78391975,-0.572333,-0.24063402,0.65269655,-0.68595606,-0.26365274,0.5772939,-6.050712e-09,-0.1380325,0.8670676,-0.32771376,-0.25392023,0.75144446,-0.57878137,-0.29061037,0.6015851,-0.6679245,-0.2926256,0.5140343,0.025865974,-0.21036977,0.83331794,-0.2702473,-0.31967074,0.7144236,-0.5142248,-0.3213301,0.5673246,-0.5968958,-0.29794306,0.40783253,-0.02099997,-0.28163877,0.61060816,-0.28750318,-0.39458108,0.5600435,-0.49250978,-0.41097757,0.46068266,-0.57614785,-0.3960936,O
0.0,0.0,0.0,0.14956303,0.280696,0.03158841,0.3592136,0.4032989,0.011589073,0.5085507,0.5031528,-0.042378247,0.65707874,0.50107545,-0.0899114,0.69469714,0.07712324,0.04751547,0.93652225,0.21824425,-0.08003056,0.8677875,0.41814923,-0.18058346,0.73099774,0.519983,-0.22769894,0.6882822,-6.2966095e-08,-0.031053368,0.9700621,0.17889239,-0.1642476,0.875639,0.4095174,-0.24394272,0.7224247,0.51262283,-0.27281848,0.6390813,-0.030804489,-0.12086334,0.93145025,0.14797224,-0.23985028,0.85449356,0.38637125,-0.2816757,0.71794343,0.50478816,-0.28036934,0.5452293,-0.015283379,-0.21079403,0.73884135,0.17862909,-0.29412037,0.71494323,0.3765351,-0.3149114,0.6298308,0.5022834,-0.31102726,O
0.0,0.0,0.0,0.1118016,-0.25518888,0.021449095,0.3259156,-0.42596295,-0.010644221,0.4813633,-0.5477261,-0.085608475,0.6540558,-0.5782201,-0.15497833,0.628232,-0.10791722,0.13281138,0.90206426,-0.20346469,0.025573816,0.89560425,-0.394637,-0.05298503,0.78104603,-0.5044641,-0.089911975,0.6347688,8.7065466e-10,0.035561576,0.9615841,-0.13010374,-0.078795426,0.9172397,-0.3725706,-0.14093396,0.7773071,-0.4717291,-0.15263532,0.6058859,0.08240717,-0.08618406,0.940244,-0.014621096,-0.19069038,0.9003601,-0.25637448,-0.21752,0.7665855,-0.3589636,-0.20604333,0.5463282,0.12564893,-0.21210934,0.7967322,-0.018907307,-0.301452,0.8021733,-0.21525313,-0.32556525,0.7131543,-0.31591153,-0.3201517,O
0.0,0.0,0.0,0.15606527,0.28971526,0.035206594,0.38673612,0.40426788,0.03453832,0.52994853,0.48858637,0.0019491102,0.650323,0.5057114,-0.023596654,0.6827046,0.06232938,0.06886946,0.91354316,0.19752993,-0.049533788,0.87402105,0.39381453,-0.14613743,0.7656424,0.51685333,-0.19584903,0.67908466,2.5597284e-09,-0.0056748386,0.9483075,0.17469798,-0.13405778,0.8882174,0.40295488,-0.22067472,0.7635686,0.53545594,-0.25791118,0.63497615,-0.019206569,-0.09162508,0.90509087,0.15065144,-0.20697226,0.8477426,0.38022003,-0.26181367,0.7347133,0.51868933,-0.27227122,0.5503434,0.0031508922,-0.17785878,0.72433126,0.16381514,-0.25653878,0.7226607,0.3444926,-0.2869828,0.6706949,0.47739062,-0.2940951,O
0.0,0.0,0.0,0.10161637,-0.192486,-0.09727173,0.32437938,-0.34728697,-0.16749968,0.48686656,-0.45088062,-0.24896951,0.595632,-0.40376148,-0.31517804,0.65892994,-0.124349624,-0.02414671,0.92084485,-0.1696649,-0.17280853,0.82156646,-0.31601614,-0.27070594,0.6788525,-0.37163368,-0.31481138,0.6627114,3.3280845e-08,-0.03770797,0.97957796,-0.040470187,-0.19694985,0.8610519,-0.23223671,-0.26628387,0.70186824,-0.29804865,-0.27020627,0.6115214,0.11581537,-0.077304244,0.94092834,0.11138602,-0.21308425,0.85266435,-0.07953924,-0.24036872,0.7046393,-0.16188857,-0.21428719,0.5082226,0.22401501,-0.12724446,0.744505,0.19375865,-0.22320686,0.77630997,0.062173907,-0.24949904,0.73299134,-0.011980354,-0.23779435,O
0.0,0.0,0.0,0.15822966,0.28815237,0.044323336,0.38000605,0.4083805,0.043253087,0.51462114,0.49731016,0.007340526,0.6318525,0.5062703,-0.023738306,0.67782086,0.06584399,0.063497834,0.9216902,0.20183186,-0.058043998,0.88252014,0.39939952,-0.15631992,0.7713464,0.5249971,-0.20624088,0.66669345,-2.056408e-08,-0.019428376,0.9423842,0.17509376,-0.153054,0.88022816,0.40871337,-0.2411466,0.75139284,0.5427564,-0.27804607,0.6170577,-0.02158416,-0.11230179,0.89172846,0.1519126,-0.22878419,0.83539635,0.3854595,-0.2822406,0.7225105,0.5231813,-0.29113337,0.52962035,-0.0007145557,-0.20483717,0.7174406,0.17054762,-0.28083304,0.71095806,0.35149187,-0.3055034,0.65146047,0.47768345,-0.30834132,O
0.0,0.0,0.0,0.10716447,-0.28048804,-0.029704796,0.3220977,-0.42418596,-0.061172724,0.48619097,-0.5200357,-0.11074668,0.60552967,-0.5435686,-0.14992836,0.69294137,-0.052823424,0.009519044,0.9327718,-0.22747853,-0.09036457,0.88410133,-0.44031525,-0.15648426,0.7667292,-0.5393374,-0.18613434,0.68114954,-4.5903278e-08,-0.025202118,0.93895733,-0.23450331,-0.112388834,0.8604059,-0.46953362,-0.13670537,0.733905,-0.53832346,-0.1324456,0.6305893,0.01405197,-0.07771804,0.88286555,-0.21173728,-0.16990101,0.8208296,-0.44439775,-0.17195687,0.69575804,-0.535853,-0.14857091,0.54312813,-0.019825978,-0.1361827,0.71449536,-0.22321972,-0.2086234,0.7041601,-0.4092302,-0.21620923,0.6182728,-0.512286,-0.19945438,O
0.0,0.0,0.0,0.10100241,-0.23516303,0.026325852,0.3099821,-0.4067349,-0.005985772,0.45328516,-0.53331345,-0.081365846,0.63600063,-0.587505,-0.15167078,0.62516165,-0.10939819,0.1325044,0.8932088,-0.2023283,0.0229695,0.8863922,-0.39710036,-0.057831824,0.77213675,-0.5110141,-0.09484514,0.64139616,-1.4463007e-08,0.029392168,0.9614044,-0.11899023,-0.086569555,0.9194861,-0.36475143,-0.14663462,0.7750497,-0.47991297,-0.15411893,0.61301,0.08217648,-0.09747811,0.94710636,-0.024630899,-0.19798264,0.9013656,-0.27012026,-0.21880722,0.7753487,-0.38704476,-0.20240612,0.5510132,0.12808414,-0.2286264,0.7910162,-0.03484378,-0.316353,0.7899973,-0.23737243,-0.33699262,0.71143705,-0.3479426,-0.3272998,O
0.0,0.0,0.0,0.1409734,0.20915928,0.020494523,0.35958496,0.3079597,0.0054416666,0.5317462,0.3709379,-0.04015699,0.6946602,0.36243215,-0.079389766,0.6089613,0.078761294,0.046065893,0.9035908,0.07237594,-0.05087389,0.89121765,0.24580216,-0.11292846,0.7723572,0.34232605,-0.13172412,0.6154071,5.924541e-10,-0.023068996,0.9700706,-0.00682244,-0.1394151,0.9553724,0.20958434,-0.20817763,0.8089393,0.3176599,-0.22701666,0.6071652,-0.07085455,-0.10273179,0.95304763,-0.052587975,-0.20172273,0.944999,0.16783376,-0.238544,0.82651275,0.29569197,-0.23437986,0.55933136,-0.12379451,-0.18317918,0.8086199,-0.03285812,-0.25585043,0.83225465,0.1472055,-0.276529,0.7568017,0.26978195,-0.27111349,O
0.0,0.0,0.0,0.1017087,0.25009874,-0.006335452,0.31623158,0.3986719,-0.03968624,0.4610091,0.49864802,-0.09592061,0.59360886,0.49708596,-0.14266475,0.6942595,0.09035995,-0.013941947,0.9269283,0.2741599,-0.15882377,0.79694617,0.47276998,-0.26693457,0.6299159,0.55621636,-0.3195793,0.6915846,6.118387e-08,-0.077126734,0.94236076,0.23886651,-0.23430528,0.77554435,0.46340048,-0.32460296,0.5932331,0.5409416,-0.3588403,0.6411199,-0.05355911,-0.15194972,0.9008767,0.17478395,-0.29683566,0.7623781,0.40737605,-0.34297147,0.6025882,0.5076975,-0.34071773,0.5365758,-0.07976535,-0.22804613,0.68142974,0.15737401,-0.33771843,0.61534953,0.36475405,-0.3657272,0.51818943,0.47755748,-0.36440635,O
0.0,0.0,0.0,0.06549379,-0.12848005,-0.07773634,0.197056,-0.23936662,-0.14533304,0.3084706,-0.29998252,-0.21688187,0.38911304,-0.25747064,-0.28010347,0.4222779,-0.0894617,-0.057134967,0.48767036,-0.14667374,-0.17677604,0.3885813,-0.1847758,-0.27346063,0.2867787,-0.19367816,-0.32558718,0.46358532,5.4621867e-09,-0.07426764,0.6844479,-0.035934325,-0.1553423,0.8326312,-0.062337227,-0.22100714,0.960321,-0.07876188,-0.26754484,0.44414598,0.09499382,-0.109870575,0.6566334,0.10207286,-0.18912299,0.78952646,0.102887236,-0.24288622,0.9079928,0.10409272,-0.27425823,0.38130662,0.19244875,-0.15247092,0.5341115,0.26990676,-0.19299783,0.628291,0.31228012,-0.21087712,0.7240891,0.34349528,-0.22517818,T
0.0,0.0,0.0,0.20340121,0.13019542,0.049932074,0.39260304,0.14416982,0.048468873,0.51704013,0.15632069,0.019574124,0.62138855,0.2076029,-0.016845394,0.49690047,0.02121921,0.03659281,0.6931846,-0.016837945,-0.018845374,0.7914446,-0.023149094,-0.06491172,0.884324,-0.028605519,-0.10413683,0.46945727,-2.1320595e-08,-0.05211162,0.69618964,-0.056294277,-0.13097692,0.844884,-0.11101208,-0.18911786,0.9585066,-0.16622469,-0.23159117,0.41156554,-0.02935547,-0.14583376,0.63789237,-0.05151796,-0.22592,0.76690966,-0.06889321,-0.269855,0.8638856,-0.091449216,-0.3003307,0.33343714,-0.057684854,-0.23654161,0.5012795,-0.09530624,-0.308758,0.6287997,-0.12889284,-0.3470809,0.7366329,-0.15525204,-0.37708616,T
0.0,0.0,0.0,0.1831166,0.13519709,0.02372748,0.3666579,0.16887735,0.020067481,0.48954767,0.21753359,-0.0021570174,0.55307424,0.2969707,-0.022171317,0.5009992,-0.0069193766,0.012821051,0.69794226,-0.039098367,-0.03067006,0.8273342,-0.0526644,-0.06559965,0.94367504,-0.071168214,-0.095013686,0.47927576,5.01363e-08,-0.040792122,0.7065415,0.013198143,-0.10249456,0.8533079,0.05001156,-0.15479237,0.97862935,0.073686,-0.19197665,0.4178573,0.030486587,-0.09589939,0.5692844,0.1222577,-0.17958413,0.5661758,0.22774588,-0.22193074,0.55990547,0.29431486,-0.23812614,0.33970618,0.09123951,-0.14743677,0.4633412,0.15651818,-0.21410362,0.5031776,0.22109573,-0.24111941,0.5260585,0.26408583,-0.2543588,T
0.0,0.0,0.0,0.08349383,-0.15652731,-0.05972715,0.290102,-0.23673142,-0.10637438,0.43032715,-0.21839641,-0.15180631,0.51621634,-0.114907324,-0.18834122,0.43551415,-0.106177434,-0.08073527,0.47383803,-0.09197715,-0.20628797,0.34206414,-0.0816258,-0.28217226,0.22582275,-0.066226274,-0.3230867,0.43447623,9.171487e-09,-0.11667983,0.6213925,0.04255347,-0.23199427,0.7678131,0.089018986,-0.313506,0.91865975,0.1352616,-0.37117207,0.39360952,0.0858462,-0.16753186,0.5993975,0.108676605,-0.2865999,0.723882,0.1448458,-0.35909563,0.8444653,0.1879638,-0.40355545,0.32112154,0.1640542,-0.2203319,0.48633993,0.16158281,-0.31635776,0.5919977,0.16747671,-0.36575887,0.69923455,0.18696992,-0.40148017,T
0.0,0.0,0.0,0.15292405,0.057097837,-0.1463083,0.37530208,0.062786445,-0.17882486,0.5796127,0.0007278931,-0.19028237,0.73579174,-0.048678182,-0.19883038,0.545802,0.10337787,-0.002081388,0.73886114,0.0054001226,-0.04657423,0.84708756,-0.101879306,-0.11617926,0.92418396,-0.20394559,-0.16339056,0.5369116,1.1297953e-08,0.04912864,0.74369514,-0.08418362,0.017805025,0.86191094,-0.17743878,-0.06184699,0.9552221,-0.26985508,-0.12136311,0.49119028,-0.090508536,0.078949764,0.6700752,-0.16417186,0.028783672,0.77702963,-0.22793296,-0.049322076,0.86033154,-0.28990415,-0.09752654,0.4247173,-0.1686528,0.09657869,0.59531224,-0.2227482,0.04757717,0.69887966,-0.26853436,0.002987651,0.7876844,-0.3021137,-0.026716216,T
0.0,0.0,0.0,0.19837976,0.12536517,0.047331233,0.3913558,0.13534644,0.05379124,0.5281177,0.13432012,0.035468064,0.62619483,0.17752667,0.011582066,0.49427855,0.02565239,0.05567205,0.6713978,-0.007111111,0.004527099,0.7446707,0.004800742,-0.042473048,0.81357586,0.018732263,-0.080188625,0.4664836,-3.6285957e-08,-0.018085534,0.6909125,-0.09369864,-0.08370454,0.84090775,-0.17064872,-0.13654393,0.9546116,-0.24008554,-0.17628287,0.41290608,-0.033200305,-0.097588204,0.63800263,-0.10139517,-0.1644095,0.7760093,-0.14888339,-0.19900665,0.8819433,-0.18706217,-0.22380331,0.34128103,-0.06885761,-0.17473143,0.5096967,-0.13308686,-0.23516655,0.62502605,-0.17586479,-0.26308072,0.7266405,-0.20238955,-0.28468922,T
0.0,0.0,0.0,0.0834313,-0.09867698,-0.1360745,0.23985682,-0.15471584,-0.20936589,0.3724713,-0.1518836,-0.27514946,0.4477123,-0.14255445,-0.32390478,0.48928645,-0.10330517,-0.05157582,0.59864235,-0.06512154,-0.18441987,0.49679855,-0.027793182,-0.289097,0.40914002,-0.0030165042,-0.3423509,0.50951725,5.829205e-08,-0.036461055,0.7057354,0.014731716,-0.11742835,0.8374808,0.024563987,-0.18238896,0.97432715,0.021901216,-0.22406904,0.4782708,0.09008,-0.050392672,0.6687461,0.11003754,-0.12346843,0.7886923,0.118269235,-0.16451687,0.90883136,0.11779821,-0.18460764,0.41104686,0.17752485,-0.080107115,0.5510948,0.19581154,-0.1167547,0.6450894,0.19008169,-0.12637828,0.7374058,0.18572949,-0.12988833,T
0.0,0.0,0.0,0.098245785,-0.17202027,-0.00025167115,0.2611731,-0.25758305,-0.019019186,0.36735645,-0.31838366,-0.05162881,0.46054694,-0.3714532,-0.08665147,0.46736622,-0.047222003,-0.01799579,0.6623547,-0.106436394,-0.0754362,0.79897213,-0.124159254,-0.118819855,0.9079344,-0.12323417,-0.15052469,0.4569152,-2.7894458e-08,-0.07088678,0.6812246,-0.08502469,-0.14109886,0.840476,-0.1119394,-0.19429539,0.9668244,-0.11172394,-0.22971328,0.40931028,0.01902593,-0.12938482,0.61200327,-0.09157602,-0.21189106,0.7251579,-0.12742528,-0.25566328,0.81910694,-0.1234483,-0.274835,0.33951598,0.00421848,-0.18794715,0.5267946,-0.034779742,-0.27224255,0.65063715,-0.0486152,-0.31534958,0.76052445,-0.047489252,-0.33898574,T
0.0,0.0,0.0,0.1083535,0.108479284,-0.12819394,0.3586991,0.11731195,-0.14729461,0.5656129,0.044877265,-0.14543301,0.71134025,-0.028098417,-0.13770878,0.5083216,0.10893911,-0.026237193,0.7052604,-0.00041055857,-0.06333584,0.8248306,-0.101336695,-0.109318994,0.9144428,-0.18587153,-0.14542158,0.51154244,-6.317855e-08,0.013311068,0.7179171,-0.09875164,-0.017457055,0.85157,-0.19254658,-0.066258915,0.95739734,-0.26960978,-0.103444666,0.46926564,-0.09650947,0.033019964,0.66390866,-0.18601967,-0.019965049,0.78227377,-0.26409042,-0.07478064,0.88573146,-0.32660085,-0.10760415,0.40297556,-0.18067738,0.041303184,0.5627927,-0.23415273,-0.020058706,0.6609017,-0.29003325,-0.062494252,0.7545249,-0.33037627,-0.0888179,T
